customer_id,tenure_months,monthly_spend,support_tickets,contract_type,churn
6053,17,87.5,5,Monthly,0
6054,42,38.79,0,Annual,0
6055,30,67.77,1,Monthly,0
6056,29,84.61,1,Annual,0
6057,19,34.85,2,Monthly,0
6058,46,78.08,4,Annual,0
6059,11,100.17,2,Monthly,1
6060,34,106.0,3,Monthly,1
6061,50,64.35,2,Monthly,0
6062,7,107.29,2,Monthly,1
6063,44,104.16,4,Annual,0
6064,58,37.04,1,Monthly,0
6065,34,82.32,0,Monthly,0
6066,59,84.53,0,Monthly,0
6067,20,110.38,4,Monthly,0
6068,50,85.73,2,Monthly,0
6069,38,107.87,0,Annual,0
6070,24,64.38,2,Monthly,0
6071,10,48.04,1,Monthly,1
6072,32,67.04,1,Annual,0
6073,52,111.54,4,Monthly,1
6074,15,98.52,5,Monthly,1
6075,37,126.45,1,Annual,0
6076,20,51.13,3,Monthly,0
6077,3,100.83,0,Annual,1
6078,37,95.1,0,Annual,1
6079,57,74.29,2,Annual,1
6080,40,95.52,2,Monthly,1
6081,8,82.8,1,Monthly,0
6082,40,89.21,2,Annual,0
6083,44,93.61,1,Annual,0
6084,56,99.6,3,Monthly,0
6085,23,81.74,3,Monthly,0
6086,40,115.55,1,Annual,0
6087,11,75.69,2,Annual,0
6088,46,117.68,0,Annual,0
6089,8,57.44,2,Annual,1
6090,29,60.3,1,Monthly,0
6091,30,61.47,2,Monthly,0
6092,56,99.14,4,Monthly,0
6093,10,63.89,6,Annual,1
6094,39,109.8,1,Annual,0
6095,28,69.47,1,Annual,1
6096,49,87.99,4,Monthly,0
6097,36,92.8,2,Annual,0
6098,13,59.69,0,Annual,1
6099,32,52.18,3,Annual,0
6100,36,85.66,3,Annual,0
6101,37,74.46,2,Monthly,0
6102,26,89.97,3,Annual,0
6103,22,53.09,1,Monthly,1
6104,4,72.86,3,Monthly,1
6105,31,76.36,5,Annual,0
6106,18,31.25,2,Monthly,0
6107,38,99.91,2,Annual,0
6108,24,64.85,3,Monthly,0
6109,56,109.98,1,Monthly,0
6110,23,66.14,3,Monthly,0
6111,22,69.57,1,Monthly,0
6112,2,55.16,2,Annual,0
6113,31,102.93,3,Monthly,0
6114,55,89.08,4,Annual,0
6115,11,108.0,1,Monthly,0
6116,28,75.85,1,Annual,0
6117,46,79.17,3,Monthly,0
6118,32,46.36,2,Monthly,0
6119,5,67.52,1,Annual,0
6120,38,83.41,1,Annual,0
6121,10,87.74,2,Monthly,1
6122,40,116.48,0,Annual,0
6123,46,42.98,1,Monthly,0
6124,24,84.59,2,Annual,0
6125,35,72.48,0,Monthly,1
6126,44,81.51,4,Monthly,0
6127,48,82.05,2,Annual,1
6128,23,76.18,2,Annual,0
6129,17,57.34,0,Monthly,1
6130,1,53.62,0,Monthly,0
6131,55,74.7,1,Annual,0
6132,31,51.59,1,Monthly,1
6133,31,77.74,1,Annual,1
6134,42,74.93,1,Annual,0
6135,57,31.0,5,Annual,1
6136,55,118.67,4,Annual,0
6137,42,81.55,0,Monthly,1
6138,53,31.25,3,Annual,0
6139,56,84.94,2,Annual,0
6140,34,75.93,2,Monthly,0
6141,9,53.64,4,Monthly,1
6142,22,86.19,1,Annual,0
6143,13,61.16,4,Monthly,1
6144,25,83.86,3,Monthly,0
6145,48,65.97,4,Annual,0
6146,18,61.89,1,Monthly,0
6147,51,79.69,2,Annual,0
6148,12,47.56,3,Monthly,0
6149,40,78.35,1,Monthly,0
6150,17,93.15,1,Monthly,0
6151,15,105.41,1,Monthly,0
6152,42,101.77,2,Annual,0
6153,15,107.07,0,Annual,1
6154,15,70.91,5,Annual,1
6155,55,59.51,3,Annual,1
6156,39,96.31,2,Annual,0
6157,13,69.66,2,Monthly,1
6158,17,80.13,2,Monthly,0
6159,32,94.94,1,Annual,0
6160,9,120.42,1,Monthly,0
6161,40,90.58,0,Annual,0
6162,20,84.1,4,Annual,0
6163,26,57.58,1,Monthly,0
6164,27,103.39,4,Monthly,1
6165,21,88.17,0,Monthly,1
6166,18,73.06,2,Annual,0
6167,13,70.99,1,Annual,0
6168,16,71.86,3,Annual,0
6169,9,80.88,3,Annual,1
6170,12,50.82,1,Monthly,1
6171,44,104.36,3,Annual,0
6172,38,100.69,1,Monthly,0
6173,19,76.65,1,Annual,0
6174,7,71.91,2,Annual,0
6175,57,79.54,2,Annual,0
6176,35,82.93,3,Monthly,0
6177,48,74.0,2,Monthly,0
6178,18,99.98,4,Monthly,0
6179,16,51.52,0,Annual,0
6180,55,65.76,2,Monthly,1
6181,39,95.5,0,Annual,0
6182,4,86.49,1,Monthly,1
6183,59,66.41,2,Annual,0
6184,25,88.01,2,Annual,0
6185,32,64.14,2,Annual,1
6186,40,73.8,2,Monthly,1
6187,13,100.87,5,Monthly,0
6188,45,98.66,2,Monthly,0
6189,17,85.76,3,Monthly,0
6190,49,58.98,1,Annual,0
6191,37,72.45,2,Monthly,0
6192,6,81.93,1,Monthly,0
6193,19,109.11,1,Annual,0
6194,13,44.35,4,Monthly,1
6195,57,62.56,0,Monthly,1
6196,26,102.57,0,Annual,1
6197,14,107.2,3,Annual,1
6198,31,78.61,2,Annual,1
6199,54,110.77,4,Monthly,0
6200,4,65.33,1,Monthly,0
6201,39,49.82,2,Annual,0
6202,8,95.8,2,Monthly,1
6203,25,105.89,2,Monthly,0
6204,13,105.56,3,Annual,0
6205,32,62.73,0,Monthly,0
6206,59,83.99,2,Annual,0
6207,38,96.8,1,Monthly,1
6208,38,86.02,3,Monthly,0
6209,56,108.93,1,Monthly,0
6210,28,71.9,1,Annual,0
6211,53,78.59,1,Monthly,0
6212,30,84.72,4,Annual,0
6213,3,96.65,0,Monthly,1
6214,28,76.11,1,Monthly,0
6215,3,98.55,2,Annual,0
6216,45,112.09,4,Annual,0
6217,54,69.64,3,Monthly,0
6218,34,76.71,1,Monthly,0
6219,16,99.36,1,Monthly,0
6220,22,118.55,1,Annual,0
6221,32,92.72,1,Monthly,1
6222,38,64.28,3,Annual,0
6223,8,83.96,3,Monthly,0
6224,55,99.2,2,Monthly,0
6225,8,63.75,2,Monthly,0
6226,57,58.43,4,Annual,1
6227,6,73.1,1,Annual,0
6228,14,93.19,1,Annual,0
6229,32,52.62,0,Monthly,0
6230,35,66.14,1,Annual,0
6231,10,85.47,3,Annual,0
6232,3,101.81,4,Annual,1
6233,59,85.8,3,Annual,0
6234,12,87.49,1,Annual,0
6235,49,100.1,3,Annual,0
6236,59,111.95,1,Annual,0
6237,31,109.71,4,Annual,0
6238,29,39.17,4,Monthly,0
6239,5,81.96,3,Annual,0
6240,52,98.25,0,Annual,0
6241,25,114.0,2,Annual,1
6242,41,92.82,1,Monthly,1
6243,31,62.82,1,Annual,0
6244,21,65.46,1,Monthly,0
6245,58,66.02,0,Annual,0
6246,20,86.15,3,Annual,1
6247,39,70.4,1,Annual,0
6248,22,19.11,2,Monthly,0
6249,4,56.43,2,Monthly,0
6250,13,71.12,0,Annual,0
6251,45,52.75,2,Monthly,1
6252,42,55.73,2,Annual,1
6253,50,121.02,1,Monthly,1
6254,49,79.83,4,Monthly,0
6255,20,72.28,4,Monthly,0
6256,52,93.35,2,Monthly,0
6257,13,102.92,7,Monthly,0
6258,17,124.81,1,Monthly,0
6259,54,114.11,2,Monthly,1
6260,36,88.7,3,Monthly,0
6261,33,49.34,2,Monthly,0
6262,1,59.95,3,Monthly,0
6263,15,71.96,5,Annual,0
6264,13,90.13,2,Monthly,0
6265,17,81.89,0,Annual,1
6266,24,50.54,2,Monthly,0
6267,58,46.96,2,Annual,0
6268,8,85.18,4,Monthly,1
6269,50,82.4,1,Annual,0
6270,27,75.8,0,Monthly,0
6271,45,89.66,2,Monthly,0
6272,23,104.94,1,Annual,0
6273,46,86.2,0,Annual,0
6274,8,61.17,3,Monthly,0
6275,8,118.3,4,Monthly,1
6276,59,76.47,6,Monthly,0
6277,26,81.0,1,Monthly,0
6278,47,66.93,2,Annual,0
6279,59,58.51,4,Annual,1
6280,13,60.14,0,Monthly,0
6281,39,55.74,1,Monthly,0
6282,37,19.8,2,Monthly,1
6283,49,76.87,4,Annual,0
6284,28,102.05,4,Annual,0
6285,25,60.31,2,Monthly,1
6286,16,131.19,1,Monthly,0
6287,55,107.73,2,Monthly,1
6288,2,79.64,2,Monthly,0
6289,54,57.78,1,Annual,0
6290,18,48.06,2,Annual,0
6291,17,77.73,2,Annual,0
6292,30,81.36,2,Annual,0
6293,39,75.91,2,Monthly,1
6294,13,101.39,4,Monthly,0
6295,32,109.94,4,Monthly,0
6296,50,89.45,1,Monthly,0
6297,29,90.53,2,Monthly,0
6298,46,73.69,3,Monthly,1
6299,30,79.9,2,Annual,0
6300,18,88.23,5,Monthly,0
6301,13,73.67,1,Annual,0
6302,43,93.22,1,Annual,0
6303,21,58.88,2,Monthly,0
6304,30,65.36,1,Monthly,0
6305,21,59.06,2,Monthly,0
6306,48,66.63,0,Annual,0
6307,55,74.25,1,Monthly,0
6308,17,100.58,1,Monthly,0
6309,40,80.83,0,Monthly,0
6310,19,54.31,0,Monthly,0
6311,52,51.96,0,Annual,0
6312,15,71.68,3,Monthly,0
6313,9,96.69,1,Monthly,1
6314,52,108.06,2,Annual,0
6315,10,48.18,2,Annual,0
6316,44,87.45,3,Monthly,0
6317,31,71.96,0,Monthly,0
6318,53,73.52,1,Monthly,0
6319,23,58.72,3,Annual,1
6320,52,75.6,2,Monthly,0
6321,30,57.82,3,Monthly,0
6322,33,74.68,3,Annual,1
6323,57,102.97,0,Monthly,0
6324,52,92.62,2,Monthly,1
6325,9,118.28,2,Annual,1
6326,54,90.53,0,Monthly,0
6327,47,83.49,1,Monthly,0
6328,1,91.06,0,Monthly,1
6329,44,64.48,1,Annual,0
6330,35,38.28,1,Monthly,1
6331,11,95.92,0,Monthly,1
6332,34,44.09,2,Annual,0
6333,16,102.43,1,Monthly,0
6334,9,95.02,1,Annual,0
6335,32,63.01,0,Annual,1
6336,15,71.28,3,Monthly,0
6337,12,79.77,5,Monthly,1
6338,33,61.56,0,Annual,0
6339,45,90.81,0,Annual,0
6340,14,92.57,1,Annual,0
6341,57,51.14,5,Annual,1
6342,57,63.54,3,Monthly,0
6343,8,79.26,3,Monthly,0
6344,8,102.81,4,Monthly,1
6345,27,93.05,0,Monthly,1
6346,12,33.38,1,Annual,0
6347,1,74.16,1,Monthly,0
6348,43,89.45,1,Monthly,0
6349,40,64.0,2,Annual,0
6350,42,62.45,1,Annual,0
6351,51,65.06,1,Annual,1
6352,11,73.84,0,Monthly,0
6353,39,60.42,2,Monthly,0
6354,43,93.2,3,Monthly,1
6355,31,62.79,3,Monthly,0
6356,17,59.28,3,Monthly,0
6357,33,72.03,2,Monthly,1
6358,32,109.58,2,Monthly,0
6359,58,90.51,3,Monthly,0
6360,29,91.78,2,Annual,1
6361,21,85.73,3,Monthly,0
6362,21,61.06,1,Monthly,0
6363,40,67.2,4,Monthly,0
6364,23,63.8,2,Monthly,0
6365,56,101.83,3,Annual,1
6366,6,85.91,1,Annual,0
6367,22,46.65,3,Annual,0
6368,50,109.05,1,Annual,0
6369,38,73.36,1,Annual,0
6370,37,93.07,6,Annual,0
6371,45,101.05,2,Monthly,0
6372,51,28.76,3,Monthly,0
6373,54,89.09,3,Annual,0
6374,8,74.95,2,Monthly,1
6375,41,31.56,2,Annual,0
6376,49,57.35,1,Annual,0
6377,35,70.91,2,Annual,0
6378,51,96.91,5,Annual,0
6379,11,76.48,2,Annual,0
6380,24,82.96,1,Annual,0
6381,49,72.88,3,Monthly,1
6382,21,101.76,1,Monthly,0
6383,51,90.42,2,Annual,0
6384,2,83.26,3,Annual,0
6385,40,57.14,2,Monthly,0
6386,19,82.4,0,Monthly,0
6387,39,135.64,1,Monthly,0
6388,28,95.91,3,Monthly,0
6389,59,65.21,4,Annual,0
6390,17,117.05,1,Monthly,0
6391,6,64.33,5,Annual,1
6392,19,94.29,1,Annual,0
6393,56,79.08,1,Annual,1
6394,38,83.64,5,Annual,0
6395,28,84.38,1,Monthly,0
6396,2,75.05,2,Annual,0
6397,38,72.21,4,Monthly,1
6398,55,53.66,1,Annual,0
6399,37,57.5,2,Monthly,0
6400,51,86.68,0,Annual,0
6401,52,66.35,2,Monthly,1
6402,4,61.8,3,Monthly,0
6403,22,136.55,1,Monthly,0
6404,26,129.79,2,Monthly,0
6405,49,91.62,3,Annual,0
6406,43,94.43,0,Annual,0
6407,36,63.75,0,Annual,0
6408,58,56.3,3,Annual,0
6409,13,73.19,1,Annual,0
6410,52,80.01,2,Monthly,1
6411,58,94.26,2,Annual,0
6412,32,43.39,1,Monthly,0
6413,17,122.94,2,Monthly,1
6414,41,84.96,1,Monthly,1
6415,36,48.99,3,Annual,0
6416,55,83.15,5,Monthly,0
6417,46,61.95,1,Monthly,0
6418,19,60.55,3,Monthly,0
6419,58,58.75,0,Monthly,0
6420,35,74.87,1,Annual,0
6421,46,122.05,2,Annual,0
6422,40,81.85,2,Monthly,0
6423,56,93.88,0,Annual,0
6424,59,98.77,2,Monthly,0
6425,28,77.1,0,Monthly,0
6426,1,56.78,2,Monthly,0
6427,42,48.03,3,Monthly,0
6428,18,72.25,3,Monthly,0
6429,48,102.88,2,Monthly,0
6430,40,98.71,5,Monthly,0
6431,33,85.13,2,Annual,0
6432,12,87.78,3,Monthly,0
6433,8,77.26,0,Monthly,0
6434,24,70.37,1,Annual,0
6435,16,65.24,1,Annual,0
6436,50,50.57,1,Monthly,1
6437,4,115.94,2,Annual,0
6438,38,83.42,1,Annual,0
6439,44,71.15,5,Monthly,0
6440,27,116.42,0,Annual,1
6441,9,120.24,0,Monthly,0
6442,47,134.9,2,Annual,0
6443,16,75.03,2,Annual,1
6444,56,82.1,0,Annual,0
6445,12,93.02,3,Monthly,0
6446,31,113.24,2,Annual,0
6447,24,81.24,0,Annual,1
6448,55,60.33,3,Monthly,0
6449,14,64.93,5,Annual,0
6450,45,103.55,1,Annual,0
6451,25,92.42,2,Monthly,0
6452,34,76.54,0,Monthly,1
6453,3,75.23,1,Annual,0
6454,58,76.54,3,Monthly,0
6455,24,104.78,0,Annual,0
6456,54,64.22,3,Monthly,0
6457,42,55.73,2,Monthly,0
6458,9,116.34,3,Annual,1
6459,26,80.5,2,Annual,0
6460,20,78.41,3,Monthly,0
6461,40,93.42,1,Annual,1
6462,10,60.22,1,Monthly,0
6463,19,95.01,0,Annual,0
6464,3,72.35,2,Monthly,0
6465,24,102.51,0,Monthly,1
6466,5,49.33,2,Monthly,1
6467,3,89.01,3,Monthly,0
6468,58,75.38,4,Monthly,0
6469,27,65.91,1,Annual,1
6470,16,95.43,0,Annual,0
6471,49,77.03,2,Annual,0
6472,15,89.32,2,Annual,1
6473,35,105.31,3,Monthly,0
6474,12,95.83,4,Monthly,1
6475,41,58.39,3,Monthly,0
6476,53,69.17,4,Annual,0
6477,44,89.19,3,Annual,0
6478,26,95.88,0,Annual,1
6479,47,72.18,2,Monthly,0
6480,34,83.96,1,Monthly,0
6481,23,83.83,1,Monthly,0
6482,31,86.62,0,Annual,0
6483,50,56.42,2,Monthly,1
6484,20,51.7,2,Monthly,0
6485,12,34.82,0,Annual,1
6486,23,82.11,0,Monthly,1
6487,4,52.72,1,Annual,0
6488,23,122.73,2,Monthly,0
6489,48,93.08,5,Monthly,0
6490,55,56.36,5,Monthly,1
6491,48,102.7,2,Annual,0
6492,1,102.75,2,Monthly,0
6493,54,104.37,4,Monthly,1
6494,25,63.84,1,Monthly,1
6495,2,94.32,2,Annual,1
6496,30,104.71,1,Annual,0
6497,3,111.42,5,Annual,1
6498,58,49.53,3,Monthly,1
6499,21,75.65,3,Monthly,0
6500,25,63.12,3,Annual,0
6501,20,117.28,1,Annual,1
6502,49,89.82,1,Monthly,0
6503,52,97.82,1,Annual,0
6504,22,89.53,1,Annual,0
6505,21,87.51,4,Monthly,1
6506,33,62.73,1,Monthly,1
6507,52,71.07,0,Annual,0
6508,38,81.43,1,Annual,0
6509,15,67.03,0,Monthly,0
6510,58,63.34,4,Monthly,1
6511,58,75.89,2,Annual,0
6512,46,67.9,2,Annual,0
6513,52,81.0,0,Annual,0
6514,15,71.14,3,Annual,0
6515,46,66.3,1,Monthly,0
6516,25,61.45,4,Annual,0
6517,21,80.12,1,Annual,0
6518,24,97.77,4,Annual,0
6519,57,93.02,1,Annual,1
6520,58,49.46,2,Annual,0
6521,5,97.2,1,Monthly,0
6522,6,92.88,3,Annual,0
6523,49,97.75,3,Monthly,0
6524,43,101.67,1,Annual,0
6525,48,65.45,1,Annual,0
6526,44,74.0,0,Annual,0
6527,47,115.81,3,Monthly,0
6528,23,114.62,1,Monthly,0
6529,4,78.47,4,Annual,1
6530,27,92.06,1,Annual,1
6531,18,93.81,4,Annual,0
6532,21,115.15,1,Annual,0
6533,28,86.91,5,Monthly,1
6534,35,55.75,3,Annual,0
6535,22,70.48,2,Monthly,0
6536,40,142.67,1,Monthly,0
6537,23,54.83,1,Monthly,1
6538,3,81.01,0,Annual,0
6539,40,126.27,3,Annual,0
6540,50,64.01,4,Annual,0
6541,10,25.46,3,Monthly,0
6542,25,29.14,1,Monthly,0
6543,52,64.12,0,Monthly,1
6544,49,44.74,0,Monthly,0
6545,8,100.74,1,Monthly,0
6546,55,85.36,4,Monthly,0
6547,11,37.32,4,Annual,1
6548,5,48.09,0,Annual,0
6549,58,104.8,4,Monthly,0
6550,45,83.86,1,Monthly,0
6551,53,108.67,1,Monthly,0
6552,55,102.38,1,Annual,0
6553,37,56.99,3,Annual,0
6554,56,97.64,0,Annual,1
6555,59,91.26,2,Monthly,0
6556,45,40.77,1,Monthly,1
6557,38,52.76,2,Monthly,0
6558,29,128.75,4,Monthly,0
6559,5,61.45,2,Monthly,0
6560,9,88.23,3,Monthly,1
6561,59,76.19,3,Monthly,1
6562,48,83.67,4,Annual,0
6563,2,77.51,2,Monthly,0
6564,1,99.3,1,Annual,1
6565,40,98.78,0,Monthly,1
6566,51,82.36,0,Annual,0
6567,30,61.91,2,Monthly,1
6568,11,68.62,1,Monthly,1
6569,28,48.48,1,Monthly,0
6570,44,73.31,1,Annual,0
6571,12,44.67,2,Monthly,0
6572,39,84.38,0,Annual,0
6573,26,85.92,3,Annual,0
6574,13,100.11,2,Annual,0
6575,59,55.6,0,Monthly,0
6576,8,56.96,2,Monthly,0
6577,54,110.49,2,Annual,0
6578,28,52.63,3,Annual,0
6579,58,121.02,0,Monthly,1
6580,30,61.52,2,Annual,0
6581,9,61.66,5,Monthly,1
6582,39,96.86,3,Annual,0
6583,31,90.99,1,Annual,0
6584,58,112.83,4,Monthly,1
6585,21,42.17,5,Annual,0
6586,56,90.67,3,Annual,0
6587,47,79.08,3,Monthly,0
6588,34,58.47,2,Monthly,0
6589,55,117.63,1,Monthly,1
6590,31,84.71,3,Monthly,1
6591,52,78.74,2,Monthly,0
6592,25,89.08,3,Monthly,0
6593,12,45.43,3,Monthly,0
6594,1,55.03,0,Monthly,0
6595,55,73.35,1,Monthly,0
6596,22,86.33,5,Monthly,1
6597,40,105.49,3,Monthly,1
6598,37,62.3,2,Monthly,1
6599,47,57.73,1,Annual,1
6600,1,90.03,1,Annual,0
6601,1,77.28,3,Annual,0
6602,57,41.57,2,Monthly,1
6603,42,61.63,3,Annual,0
6604,54,76.36,1,Monthly,0
6605,42,76.92,4,Monthly,1
6606,21,81.8,1,Monthly,0
6607,15,53.99,2,Monthly,0
6608,17,77.38,1,Annual,1
6609,22,98.94,1,Monthly,1
6610,38,22.25,4,Annual,0
6611,35,74.35,1,Annual,0
6612,45,46.76,3,Annual,0
6613,16,79.36,2,Monthly,0
6614,8,49.9,1,Monthly,0
6615,47,82.68,1,Monthly,0
6616,17,112.53,1,Monthly,0
6617,17,60.41,1,Annual,0
6618,54,63.31,0,Monthly,0
6619,26,70.6,2,Monthly,1
6620,13,86.37,2,Monthly,0
6621,17,59.62,2,Monthly,1
6622,38,72.4,4,Annual,0
6623,17,66.61,1,Monthly,1
6624,48,70.67,3,Monthly,0
6625,14,86.61,1,Monthly,0
6626,45,91.02,1,Monthly,0
6627,6,50.46,4,Monthly,1
6628,35,86.53,5,Annual,0
6629,46,142.92,4,Monthly,0
6630,14,110.88,3,Monthly,0
6631,47,67.16,0,Annual,0
6632,8,82.64,4,Monthly,1
6633,15,79.33,1,Annual,0
6634,54,89.19,4,Annual,0
6635,27,71.56,5,Monthly,0
6636,13,74.62,1,Monthly,0
6637,49,65.38,2,Monthly,0
6638,31,101.91,0,Monthly,1
6639,53,86.22,2,Monthly,1
6640,56,86.37,2,Monthly,1
6641,35,104.37,2,Monthly,0
6642,6,104.66,1,Monthly,0
6643,5,100.89,3,Monthly,0
6644,22,104.06,0,Monthly,0
6645,58,111.25,2,Monthly,0
6646,49,60.67,2,Annual,0
6647,23,74.03,2,Annual,0
6648,25,94.18,1,Monthly,0
6649,34,62.29,4,Monthly,0
6650,26,72.73,2,Monthly,0
6651,47,83.89,2,Annual,0
6652,5,75.4,0,Annual,0
6653,26,81.32,1,Annual,1
6654,20,57.09,2,Annual,0
6655,6,79.24,1,Annual,1
6656,6,82.68,3,Monthly,0
6657,59,112.3,0,Monthly,0
6658,50,74.63,0,Annual,1
6659,18,66.99,2,Monthly,0
6660,4,94.26,1,Annual,0
6661,17,16.51,1,Monthly,1
6662,57,73.65,2,Monthly,0
6663,14,69.73,1,Monthly,0
6664,14,85.22,3,Monthly,0
6665,13,104.92,4,Monthly,0
6666,7,111.03,2,Monthly,1
6667,44,84.94,2,Annual,1
6668,55,48.97,3,Monthly,0
6669,15,69.72,0,Monthly,0
6670,19,71.91,2,Monthly,0
6671,43,87.34,1,Annual,1
6672,47,81.12,2,Annual,0
6673,44,66.23,1,Monthly,0
6674,35,54.97,3,Monthly,0
6675,17,62.63,3,Annual,0
6676,35,61.89,3,Monthly,0
6677,19,112.43,1,Monthly,1
6678,20,64.61,5,Annual,1
6679,36,81.2,4,Monthly,0
6680,35,99.37,1,Annual,1
6681,32,83.9,3,Monthly,0
6682,58,58.28,2,Monthly,0
6683,48,99.7,4,Annual,1
6684,44,87.08,1,Monthly,0
6685,40,36.29,2,Monthly,0
6686,24,104.91,0,Annual,0
6687,17,97.47,0,Monthly,0
6688,7,86.77,1,Monthly,0
6689,43,112.7,0,Monthly,1
6690,50,97.01,2,Monthly,0
6691,1,102.56,3,Annual,1
6692,35,100.73,1,Monthly,0
6693,32,95.14,5,Annual,0
6694,36,44.18,4,Monthly,0
6695,13,46.57,0,Annual,0
6696,6,97.02,5,Monthly,1
6697,58,104.63,1,Annual,1
6698,14,65.9,0,Monthly,0
6699,37,57.72,4,Annual,0
6700,48,85.25,1,Annual,0
6701,15,50.96,3,Monthly,0
6702,47,76.62,3,Monthly,0
6703,4,72.9,0,Monthly,0
6704,40,75.51,2,Monthly,0
6705,59,117.69,2,Monthly,0
6706,16,67.32,0,Monthly,0
6707,28,81.07,2,Monthly,0
6708,16,53.76,3,Annual,0
6709,4,98.81,4,Annual,1
6710,45,76.41,0,Monthly,0
6711,26,103.57,1,Annual,0
6712,28,30.86,2,Monthly,1
6713,32,78.84,3,Annual,0
6714,45,82.64,3,Annual,1
6715,2,98.23,1,Monthly,0
6716,31,67.16,2,Annual,0
6717,3,95.74,1,Monthly,0
6718,54,69.45,4,Annual,1
6719,8,81.88,2,Monthly,0
6720,24,98.44,2,Monthly,0
6721,15,61.4,3,Annual,0
6722,43,94.81,1,Annual,0
6723,31,86.7,5,Monthly,0
6724,9,73.33,2,Monthly,1
6725,39,66.64,3,Annual,0
6726,45,37.98,1,Monthly,0
6727,2,78.39,2,Monthly,0
6728,8,73.36,2,Annual,0
6729,7,92.78,1,Annual,0
6730,56,90.76,1,Monthly,0
6731,44,101.4,1,Monthly,0
6732,51,102.13,1,Monthly,1
6733,39,143.11,3,Monthly,0
6734,42,90.27,2,Monthly,1
6735,57,62.79,3,Monthly,0
6736,16,96.52,3,Monthly,0
6737,35,112.12,5,Monthly,0
6738,30,89.5,4,Annual,0
6739,10,37.51,1,Annual,0
6740,38,91.11,2,Monthly,0
6741,18,67.4,2,Monthly,1
6742,50,53.56,3,Monthly,1
6743,5,83.73,3,Monthly,0
6744,53,49.48,3,Monthly,0
6745,29,100.46,0,Monthly,0
6746,39,94.62,1,Annual,1
6747,34,78.27,2,Annual,1
6748,43,69.0,4,Annual,0
6749,45,76.32,1,Monthly,0
6750,23,59.78,4,Monthly,0
6751,5,78.46,4,Annual,1
6752,30,23.11,3,Monthly,0
6753,6,81.77,2,Annual,0
6754,56,82.28,2,Annual,0
6755,58,96.9,2,Monthly,0
6756,46,86.0,3,Annual,1
6757,44,99.55,2,Monthly,0
6758,4,90.94,4,Annual,1
6759,29,100.73,4,Monthly,0
6760,23,132.43,3,Annual,0
6761,6,88.4,2,Annual,1
6762,32,83.68,2,Monthly,0
6763,42,103.74,1,Annual,0
6764,18,70.64,2,Monthly,1
6765,15,77.62,1,Monthly,0
6766,40,88.42,3,Monthly,0
6767,58,81.45,3,Monthly,0
6768,32,81.36,1,Monthly,1
6769,9,98.0,2,Monthly,0
6770,37,46.08,2,Monthly,1
6771,10,120.67,3,Annual,0
6772,20,89.72,7,Monthly,0
6773,6,71.99,0,Annual,0
6774,48,112.56,5,Annual,0
6775,56,82.07,3,Monthly,0
6776,59,82.6,0,Annual,0
6777,3,75.71,1,Annual,0
6778,42,109.35,1,Monthly,0
6779,11,79.81,1,Monthly,0
6780,43,68.83,3,Monthly,0
6781,17,99.98,1,Monthly,0
6782,32,103.66,1,Annual,0
6783,4,112.13,2,Annual,0
6784,4,92.67,4,Monthly,1
6785,17,102.93,2,Monthly,0
6786,41,74.81,2,Monthly,1
6787,19,100.52,1,Monthly,0
6788,5,94.85,4,Monthly,1
6789,32,90.61,3,Annual,0
6790,22,48.86,1,Monthly,0
6791,56,72.24,2,Monthly,0
6792,6,79.09,0,Annual,1
6793,35,90.63,1,Annual,0
6794,22,128.01,0,Monthly,1
6795,1,97.18,4,Annual,1
6796,20,63.8,0,Monthly,1
6797,22,70.4,3,Annual,0
6798,48,107.8,3,Monthly,0
6799,55,69.52,4,Monthly,1
6800,11,100.37,1,Monthly,0
6801,13,82.34,0,Annual,0
6802,59,76.67,3,Monthly,0
6803,42,69.82,1,Monthly,1
6804,3,19.07,2,Monthly,0
6805,9,90.8,2,Monthly,0
6806,12,58.96,3,Monthly,0
6807,23,51.63,1,Monthly,1
6808,14,84.96,1,Monthly,0
6809,33,100.59,4,Annual,0
6810,18,46.06,1,Monthly,0
6811,49,100.07,1,Monthly,0
6812,59,61.94,2,Monthly,0
6813,41,92.98,5,Annual,0
6814,9,91.58,1,Annual,0
6815,23,75.87,3,Monthly,0
6816,10,80.6,5,Monthly,1
6817,19,72.08,1,Monthly,0
6818,47,85.27,1,Annual,0
6819,5,85.09,2,Annual,0
6820,47,61.52,5,Annual,0
6821,52,52.84,1,Monthly,0
6822,23,100.17,4,Annual,0
6823,30,84.08,1,Monthly,0
6824,25,97.4,0,Monthly,0
6825,28,66.59,0,Annual,0
6826,34,63.51,2,Monthly,0
6827,45,59.76,1,Monthly,0
6828,56,76.38,2,Monthly,0
6829,48,84.65,3,Monthly,0
6830,47,69.12,2,Annual,1
6831,25,111.3,1,Monthly,0
6832,10,67.16,5,Monthly,1
6833,14,84.98,3,Annual,0
6834,42,62.34,0,Annual,0
6835,57,66.54,1,Annual,0
6836,46,78.27,2,Annual,0
6837,58,63.35,2,Monthly,0
6838,30,81.79,2,Monthly,0
6839,55,88.81,3,Annual,0
6840,41,101.87,1,Monthly,0
6841,25,58.4,0,Monthly,0
6842,14,83.36,3,Annual,0
6843,35,78.76,1,Monthly,1
6844,52,43.04,1,Annual,0
6845,48,57.42,1,Annual,0
6846,34,89.5,3,Monthly,0
